snailID;ln(gw);ln(gh);r0;h0;a0;c;apAngle;shellLength
SkareW_0032;-2.04156162699522;-1.86311334784297;0.182422514724432;0.594694693139563;0.37643884927635;1.20402741107288;9.874317698;4.506440481
SkareW_0033;-2.09208432593478;-1.92789497418318;0.1875717060594;0.587661099540265;0.37747898648458;1.20871211051078;16.07131761;5.106725855
SkareW_0034;-2.23481546002503;-2.06391552842823;0.190964201031009;0.598904727160474;0.33667627416561;1.29381250117471;13.30274127;4.291753096
SkareW_0035;-2.15239166132663;-1.93538315875959;0.195233207164389;0.565126241996609;0.342694056825815;1.44124695207674;27.06719492;4.737527931
SkareW_0036;-1.95511718805832;-1.84114314178875;0.213669174823859;0.5932718924481;0.400329819809409;1.11364042325263;14.42024056;4.355558881
SkareW_0037;-2.0763139257735;-1.859874683112;0.217716801713534;0.609194996220053;0.366986444303022;1.18718379213834;27.72193575;4.85000145
SkareW_0038;-2.10166882768664;-1.87339374477407;0.204892661534965;0.631034773424718;0.346464034399898;1.20742386623838;27.27380077;4.668409175
SkareW_0039;-2.06640709240498;-2.03452373398577;0.178791762905573;0.594011277360393;0.364489554833694;1.24955830148832;19.7925538;6.584518665
SkareW_0040;-2.16505565820178;-1.93249669994231;0.173644901949106;0.605206572328722;0.371644235461901;1.18098674414532;10.5592354;5.429793656
SkareW_0042;-2.00055423106665;-1.85434431603075;0.230882504054019;0.603444021098775;0.364262562478273;1.21335929919439;27.16272217;3.574987158
SkareW_0043;-1.98294894121043;-1.78957017348582;0.231301277605645;0.519329882250638;0.381004542153928;1.33147284848491;3.889600667;4.009582081
SkareW_0044;-2.13203621301747;-1.8202108216386;0.210928772634954;0.560921102905446;0.358467419596723;1.30643410850336;10.93037828;4.375897477
SkareW_0045;-1.86178195344146;-1.74781144359833;0.223852778274579;0.560309955873768;0.393798704416852;1.22078812069733;10.81037897;3.827266977
SkareW_0046;-2.09350165951009;-1.85349518270328;0.203898345562087;0.583092544628761;0.365726425610399;1.2481512251941;16.14593329;5.443434673
SkareW_0047;-2.08840583314966;-1.86116477075258;0.184901059760499;0.601125640302803;0.38498050668104;1.14909677531051;8.564640213;4.769141427
SkareW_0048;-2.13280053025055;-1.97333063483591;0.176816548387549;0.614556549014906;0.364109555351684;1.19499905529374;21.00278662;4.158975066
SkareW_0049;-2.05237493753134;-1.8792261389386;0.190944006549306;0.629280046256776;0.37424166694363;1.11938607600013;22.43391773;4.646286642
SkareW_0050;-1.9629104894277;-1.73730234692643;0.209196387306747;0.577565262808227;0.383111346288746;1.22441803635355;17.16156318;4.88689705
SkareW_0051;-1.8405361119889;-1.76669346489364;0.234679388808418;0.575199531634316;0.397854460948967;1.18003643069044;22.44704082;4.197767827
SkareW_0052;-2.02198049941427;-1.93116623668529;0.237560931521871;0.616841066820829;0.350471947838744;1.2077286320216;26.09186047;5.667095239
SkareW_0053;-2.02246472832826;-2.0108201044994;0.230367208139574;0.579957949593052;0.36461821801473;1.24089677448546;15.98962697;5.217920965
SkareW_0054;-1.98118426157215;-1.9231786142191;0.227560931959855;0.615446294917141;0.376123112812126;1.11770890034977;21.65098102;5.502959995
SkareW_0055;-2.08923822081803;-1.80582288308188;0.212508310732499;0.617389178887814;0.378706252666524;1.16312022279504;41.48593936;4.816360953
SkareW_0056;-1.96269285411038;-1.93637508263031;0.215536783590991;0.563792547646106;0.37058034884419;1.28683409023077;18.04698144;5.202061812
SkareW_0057;-2.12554180846922;-1.80264397108311;0.192372233345668;0.591950075874359;0.367491244881795;1.23736742094976;22.38360263;4.620531277
SkareW_0058;-2.10824457910357;-2.00411336627698;0.218229012548189;0.602456072724101;0.330560029214203;1.29118243318119;6.956812914;4.47595989
SkareW_0059;-2.04367447782122;-1.9127042647334;0.195905119984476;0.603738194148955;0.391622411361398;1.13115317411651;25.46361552;4.51169825
SkareW_0060;-2.0634447277047;-1.97653660970131;0.190215768350966;0.616433988790423;0.366063174622883;1.17207203896444;20.96212511;4.204680232
SkareW_0061;-1.90316469740533;-1.8034588852793;0.239822703409069;0.579386184366538;0.383840139947527;1.18471631194882;12.22887672;4.218031244
SkareW_0062;-2.05344291790322;-1.95464755626786;0.230961883996358;0.581018441483649;0.326779360578447;1.40570273163917;20.31766494;4.556438278
SkareW_0063;-2.04620133771302;-1.89010271693591;0.200762827852677;0.600660517782289;0.3831853256551;1.14128611995758;8.810507717;6.025201602
